ï»¿ID,Target,Tweet,Stance
"
1793",Feminist Movement,camerongreen young man stop wearing sister clothes makeup look ridiculous spankafeminist semst,AGAINST
"
1794",Feminist Movement,cb printer adamnick nick victorymonk feminist want special right equal right b feminist feministcruelty semst,AGAINST
"
1795",Feminist Movement,occupycourt family court court inquisition feminazis semst,AGAINST
"
1796",Feminist Movement,meninisttweet white woman pretend ne black lie aboit dad family instead going mental hospital semst,NONE
"
1797",Feminist Movement,gr day u equality think girl pose danbilzerian setting female equality back yr gaymarriage semst,FAVOR
"
1798",Feminist Movement,im strong independent black woman need daddy lol girlpower semst,FAVOR
"
1799",Feminist Movement,charlotte church interviewing pussy riot glasto fuckyeahglasto semst,NONE
"
1800",Feminist Movement,congratulation america overcoming battle equality let woman race treated equally alllivesmatter semst,FAVOR
"
1801",Feminist Movement,lucypalmreports need feminism pretty semst,AGAINST
"
1802",Feminist Movement,feminism built hatred nothing equality humanitarian ground tmancriminate semst,AGAINST
"
1803",Feminist Movement,kha scroll pas judgement offer advice issue like hijab belong subaltern culture semst,NONE
"
1804",Feminist Movement,feminist calling people bad name turn feminist shooting foot sexism antisjw semst,AGAINST
"
1805",Feminist Movement,friendly reminder gender pay gap myth semst,AGAINST
"
1806",Feminist Movement,rt kennywarner look latest indiegogo campaign coming soon help turn young girl great leader womensrights semst,FAVOR
"
1807",Feminist Movement,gelijkis hat seriously made beijing breakthrough say thank enough womensrights semst,FAVOR
"
1808",Feminist Movement,rt mrkrusader attorneybharti timesnow ndtv abpnewstv typical example misandry scrap fakecases semst,NONE
"
1809",Feminist Movement,making woman stronger woman already strong changing way world perceives strength semst,FAVOR
"
1810",Feminist Movement,even love taylorswift music still fan brilliant young woman semst,NONE
"
1811",Feminist Movement,single biggest stimulus economy equal pay gloria steinem alaac semst,FAVOR
"
1812",Feminist Movement,pop quiz whats greatest fear oppressor humanrights blacklivesmatter semst,NONE
"
1813",Feminist Movement,jayalessandra yeah need feminism like boyfriend chip food shop also pretty obvs semst,AGAINST
"
1814",Feminist Movement,buy dress completely zip fasten semst,NONE
"
1815",Feminist Movement,downvoting youtube video hateful sexist gamergate femfreq radicalbytes videogame gaming semst,FAVOR
"
1816",Feminist Movement,dont need white privillaged men coming telling belief fashion unacceptable furry feminist semst,FAVOR
"
1817",Feminist Movement,tesco tescomedia tescofood disgusted see selling dvd fifty shade grey chillingham road branch semst,NONE
"
1818",Feminist Movement,sas unicorn lol young male child semst,NONE
"
1819",Feminist Movement,communist relate feel communist faith karlmarx semst,NONE
"
1820",Feminist Movement,sehri time seems turning let get dad woke racepolitics ableism ramadan semst,NONE
"
1821",Feminist Movement,one gay one straight one male one female one friendship equality friend semst,NONE
"
1822",Feminist Movement,need feminism broken idealogies need defending much functioning one cryingalready deathnote semst,FAVOR
"
1823",Feminist Movement,cutting mutilation daughter genitals expression semst,FAVOR
"
1824",Feminist Movement,rt viviennedenue bittergourd themarysue thank game going knock sock femaleprotagonist gamersunite semst,FAVOR
"
1825",Feminist Movement,son slut shame female nude jerk nude night right smh semst,FAVOR
"
1826",Feminist Movement,hate feminism give reason feminist notallmen heforshe semst,AGAINST
"
1827",Feminist Movement,wish woman power men milan knockknock pak army ptifamily semst,FAVOR
"
1828",Feminist Movement,sexist saying woman deal bad joke going suffer come adv math semst,AGAINST
"
1829",Feminist Movement,great see singer turned activist charlottechurch stage interview pussyrrriot glastonbury glasto charlottechurch semst,FAVOR
"
1830",Feminist Movement,staying silent raped get charged adultery expression semst,FAVOR
"
1831",Feminist Movement,penetrating vagina engulfing penis insideamyschumer semst,FAVOR
"
1832",Feminist Movement,e strobel rsmccain instapundit chsommers cathyyoung asheschow mensrightsrdt anneeliz right sex rape semst,NONE
"
1833",Feminist Movement,like feminism gender much ignorant toad semst,FAVOR
"
1834",Feminist Movement,fazenikan dzncosta men front woman misogynistic pig semst,FAVOR
"
1835",Feminist Movement,watched mad max fury road amazing everything woman watching film amazed madmaxfuryroad semst,NONE
"
1836",Feminist Movement,video game form art censorship would comparable practice fascist germany wwii gamergate semst,NONE
"
1837",Feminist Movement,feminist heart angry right wish could scream hate inequality right top lung semst,FAVOR
"
1838",Feminist Movement,silviumajor tweet made cast towie mate semst,NONE
"
1839",Feminist Movement,wow fernemccann beautiful even make free girlpower semst,FAVOR
"
1840",Feminist Movement,cosmopolitanuk someone create female festival celebrating woman surely brainer art music history semst,FAVOR
"
1841",Feminist Movement,towie catchup totally agree ferne towie semst,NONE
"
1842",Feminist Movement,traplordalec bold radical realize actually symbol semst,NONE
"
1843",Feminist Movement,men make contact woman thinking owed response patriarchy semst,FAVOR
"
1844",Feminist Movement,aymielouise look discus sexism survival situation get back jurassicworld semst,NONE
"
1845",Feminist Movement,wgss discussion forum alaac love librarian fuckyeahlibrarians semst,NONE
"
1846",Feminist Movement,goldstein sanfrancisco city archivist asks woman history city alaac archive semst,FAVOR
"
1847",Feminist Movement,staying well informed sexual violence news important yet often leaf ranting screen rapeculture semst,FAVOR
"
1848",Feminist Movement,wish laura croft would undress could bitch femfreq semst,AGAINST
"
1849",Feminist Movement,seen feminist disagree saying shut aside simple manner treatment others befuddling lizfurl semst,AGAINST
"
1850",Feminist Movement,feminist outrage american girl recruited isi zero semst,AGAINST
"
1851",Feminist Movement,maybe cross hungry hmmmm semst,NONE
"
1852",Feminist Movement,signsyoureintheusa attacked feminist label patriarchy cooking sunny side egg semst,AGAINST
"
1853",Feminist Movement,heard inspiring interview w one heroine monaeltahawy bbcworldservice woman islam revolution semst,FAVOR
"
1854",Feminist Movement,call male volent reason semst,FAVOR
"
1855",Feminist Movement,yohanzor kittylight occupywomen lunatic fooling skewed logic due delusion semst,AGAINST
"
1856",Feminist Movement,ymfromtheblock yes girl put almost anything joint islam semst,NONE
"
1857",Feminist Movement,woman shamed want child told want payed equally child semst,FAVOR
"
1858",Feminist Movement,selective listening character trait convenience feminist semst,AGAINST
"
1859",Feminist Movement,narcissism another character trait feminist convenience semst,AGAINST
"
1860",Feminist Movement,reading mag endless page look holiday holiday time give fuck point semst,NONE
"
1861",Feminist Movement,pussy riot punk prayer highly suggest watch amazing documentary semst,FAVOR
"
1862",Feminist Movement,pushing misinformation wagegap new anti vaccination semst,AGAINST
"
1863",Feminist Movement,australia even fucking minister woman fuck sake isawful semst,AGAINST
"
1864",Feminist Movement,fighting equality wimbledon decide allow lady heat break men get hot semst,AGAINST
"
1865",Feminist Movement,sharkrocket real people real result commercial includes woman men vacuum notbuyingit semst,AGAINST
"
1866",Feminist Movement,bizerbizer giftofgodsfavor sexist misandrist whine fest drenched victimhood semst,AGAINST
"
1867",Feminist Movement,fuck woman even mean seriously useless sex womensrights feminist semst,AGAINST
"
1868",Feminist Movement,real patriarchy rapeculture look like beingfemaleinnigeria pjnet gamergate semst,AGAINST
"
1869",Feminist Movement,feminism sex worker exclusive trans exclusive want part intersectionality semst,AGAINST
"
1870",Feminist Movement,virtuadad takedownmras library quit attempting hurt others think way u semst,AGAINST
"
1871",Feminist Movement,honestly surprised feminist extremist like lenadunham screaming sexist gay men semst,AGAINST
"
1872",Feminist Movement,martin chris car woman well semst,AGAINST
"
1873",Feminist Movement,feminism fight woman right feminism find petty first world problem whine semst,AGAINST
"
1874",Feminist Movement,notafeminist b c human right human half antifeminism antifeminist semst,AGAINST
"
1875",Feminist Movement,quote mother woman really got shit aye bring fourth wave feminism thwavefeminism semst,AGAINST
"
1876",Feminist Movement,pay attention men sport something fairly important happening usa woman soccer semst,AGAINST
"
1877",Feminist Movement,rt femmagkpfk lot healing rosie rocha martinez confuerzacollective chicanaherstory kpfk semst,AGAINST
"
1878",Feminist Movement,usa good futbol woman playing semst,AGAINST
"
1879",Feminist Movement,want equality work place men woman take trash make sense semst,AGAINST
"
1880",Feminist Movement,rt rapebombing howtospotafeminist like infinitehoran block stalk day week afterwards semst,AGAINST
"
1881",Feminist Movement,head everyone america benfits semst,AGAINST
"
1882",Feminist Movement,beauty eye goat addgoatruinaquote beauty bodyimage semst,AGAINST
"
1883",Feminist Movement,woman stick together like half cunt semst,AGAINST
"
1884",Feminist Movement,getting haircut b c job interview male shoulder length hair unprofessional semst,AGAINST
"
1885",Feminist Movement,say low self esteem person oppressed bikini model ad get help semst,AGAINST
"
1886",Feminist Movement,lanaria athalia using woman sex object sell sexist hate movement yes semst,AGAINST
"
1887",Feminist Movement,texting bf telling shave today find optimally bangable next time see semst,AGAINST
"
1888",Feminist Movement,nothing inspiring drum beginning runtheworldgirls beyonce feel like rise semst,AGAINST
"
1889",Feminist Movement,people wonder feminist taken seriously least give every time hear rich semst,AGAINST
"
1890",Feminist Movement,anita sarkeesian living damsel distress trope semst,AGAINST
"
1891",Feminist Movement,deanesmay command control mentality run deep feminist swedish feminist initiative open semst,AGAINST
"
1892",Feminist Movement,abbystew gogreen buy brainwashing hope never get selected jury duty involving sex crime semst,AGAINST
"
1893",Feminist Movement,howtokeepyourgirlhappy treat like partner like superior semst,AGAINST
"
1894",Feminist Movement,ashemareexoxo literally point male gaze b fake nerd girl semst,AGAINST
"
1895",Feminist Movement,weneedfeminism twitter misogynist harassment machine yesallwomen heforshe feminist semst,AGAINST
"
1896",Feminist Movement,afraid say f word f word mean feminist bad word people semst,AGAINST
"
1897",Feminist Movement,cathhayden ya said sexily yoga sjw vegan semst,AGAINST
